areaCode,areaName,areaType,date,cumPeopleVaccinatedSecondDoseByVaccinationDate
E09000011,Greenwich,utla,2020-12-23,17
E09000030,Tower Hamlets,utla,2020-12-23,17
E10000031,Warwickshire,utla,2020-12-23,35
E06000008,Blackburn with Darwen,utla,2020-12-22,5
E06000039,Slough,utla,2020-12-22,5
E08000014,Sefton,utla,2020-12-22,98
E08000024,Sunderland,utla,2020-12-22,19
E08000025,Birmingham,utla,2020-12-22,95
E08000026,Coventry,utla,2020-12-22,11
E08000028,Sandwell,utla,2020-12-22,13
E08000036,Wakefield,utla,2020-12-22,8
E09000002,Barking and Dagenham,utla,2020-12-22,2
E09000005,Brent,utla,2020-12-22,38
E09000011,Greenwich,utla,2020-12-22,17
E09000030,Tower Hamlets,utla,2020-12-22,17
E10000031,Warwickshire,utla,2020-12-22,35
E06000008,Blackburn with Darwen,utla,2020-12-21,5
E06000039,Slough,utla,2020-12-21,5
E08000014,Sefton,utla,2020-12-21,98
E08000024,Sunderland,utla,2020-12-21,19
E08000025,Birmingham,utla,2020-12-21,95
E08000026,Coventry,utla,2020-12-21,11
E08000028,Sandwell,utla,2020-12-21,13
E08000036,Wakefield,utla,2020-12-21,8
E09000002,Barking and Dagenham,utla,2020-12-21,2
E09000005,Brent,utla,2020-12-21,38
E09000011,Greenwich,utla,2020-12-21,17
E09000030,Tower Hamlets,utla,2020-12-21,17
E10000031,Warwickshire,utla,2020-12-21,35
E06000008,Blackburn with Darwen,utla,2020-12-20,5
E06000039,Slough,utla,2020-12-20,5
E08000014,Sefton,utla,2020-12-20,98
E08000024,Sunderland,utla,2020-12-20,18
E08000025,Birmingham,utla,2020-12-20,95
E08000026,Coventry,utla,2020-12-20,11
E08000028,Sandwell,utla,2020-12-20,12
E08000036,Wakefield,utla,2020-12-20,8
E09000002,Barking and Dagenham,utla,2020-12-20,2
E09000005,Brent,utla,2020-12-20,38
E09000011,Greenwich,utla,2020-12-20,17
E09000030,Tower Hamlets,utla,2020-12-20,17
E10000031,Warwickshire,utla,2020-12-20,35
E06000008,Blackburn with Darwen,utla,2020-12-19,5
E06000039,Slough,utla,2020-12-19,5
E08000014,Sefton,utla,2020-12-19,98
E08000024,Sunderland,utla,2020-12-19,18
E08000025,Birmingham,utla,2020-12-19,95
E08000026,Coventry,utla,2020-12-19,11
E08000028,Sandwell,utla,2020-12-19,12
E08000036,Wakefield,utla,2020-12-19,8
E09000002,Barking and Dagenham,utla,2020-12-19,2
E09000005,Brent,utla,2020-12-19,38
E09000011,Greenwich,utla,2020-12-19,17
E09000030,Tower Hamlets,utla,2020-12-19,17
E10000031,Warwickshire,utla,2020-12-19,35
E06000008,Blackburn with Darwen,utla,2020-12-18,5
E06000039,Slough,utla,2020-12-18,5
E08000014,Sefton,utla,2020-12-18,98
E08000024,Sunderland,utla,2020-12-18,18
E08000025,Birmingham,utla,2020-12-18,95
E08000026,Coventry,utla,2020-12-18,11
E08000028,Sandwell,utla,2020-12-18,12
E08000036,Wakefield,utla,2020-12-18,8
E09000002,Barking and Dagenham,utla,2020-12-18,2
E09000005,Brent,utla,2020-12-18,38
E09000011,Greenwich,utla,2020-12-18,17
E09000030,Tower Hamlets,utla,2020-12-18,17
E10000031,Warwickshire,utla,2020-12-18,35
E06000008,Blackburn with Darwen,utla,2020-12-17,5
E06000039,Slough,utla,2020-12-17,5
E08000014,Sefton,utla,2020-12-17,97
E08000024,Sunderland,utla,2020-12-17,18
E08000025,Birmingham,utla,2020-12-17,94
E08000026,Coventry,utla,2020-12-17,11
E08000028,Sandwell,utla,2020-12-17,11
E08000036,Wakefield,utla,2020-12-17,8
E09000002,Barking and Dagenham,utla,2020-12-17,2
E09000005,Brent,utla,2020-12-17,37
E09000011,Greenwich,utla,2020-12-17,17
E09000030,Tower Hamlets,utla,2020-12-17,17
E10000031,Warwickshire,utla,2020-12-17,33
E06000008,Blackburn with Darwen,utla,2020-12-16,5
E06000039,Slough,utla,2020-12-16,5
E08000014,Sefton,utla,2020-12-16,94
E08000024,Sunderland,utla,2020-12-16,18
E08000025,Birmingham,utla,2020-12-16,92
E08000026,Coventry,utla,2020-12-16,11
E08000028,Sandwell,utla,2020-12-16,10
E08000036,Wakefield,utla,2020-12-16,8
E09000002,Barking and Dagenham,utla,2020-12-16,2
E09000005,Brent,utla,2020-12-16,37
E09000011,Greenwich,utla,2020-12-16,17
E09000030,Tower Hamlets,utla,2020-12-16,17
E10000031,Warwickshire,utla,2020-12-16,33
E06000008,Blackburn with Darwen,utla,2020-12-15,5
E06000039,Slough,utla,2020-12-15,5
E08000014,Sefton,utla,2020-12-15,92
E08000024,Sunderland,utla,2020-12-15,18
E08000025,Birmingham,utla,2020-12-15,90
E08000026,Coventry,utla,2020-12-15,11
E08000028,Sandwell,utla,2020-12-15,10
E08000036,Wakefield,utla,2020-12-15,8
E09000002,Barking and Dagenham,utla,2020-12-15,2
E09000005,Brent,utla,2020-12-15,37
E09000011,Greenwich,utla,2020-12-15,17
E09000030,Tower Hamlets,utla,2020-12-15,17
E10000031,Warwickshire,utla,2020-12-15,33
E06000008,Blackburn with Darwen,utla,2020-12-14,5
E06000039,Slough,utla,2020-12-14,5
E08000014,Sefton,utla,2020-12-14,86
E08000024,Sunderland,utla,2020-12-14,18
E08000025,Birmingham,utla,2020-12-14,88
E08000026,Coventry,utla,2020-12-14,11
E08000028,Sandwell,utla,2020-12-14,10
E08000036,Wakefield,utla,2020-12-14,8
E09000002,Barking and Dagenham,utla,2020-12-14,2
E09000005,Brent,utla,2020-12-14,37
E09000011,Greenwich,utla,2020-12-14,17
E09000030,Tower Hamlets,utla,2020-12-14,17
E10000031,Warwickshire,utla,2020-12-14,33
E06000008,Blackburn with Darwen,utla,2020-12-13,5
E06000039,Slough,utla,2020-12-13,5
E08000014,Sefton,utla,2020-12-13,77
E08000024,Sunderland,utla,2020-12-13,18
E08000025,Birmingham,utla,2020-12-13,88
E08000026,Coventry,utla,2020-12-13,10
E08000028,Sandwell,utla,2020-12-13,10
E08000036,Wakefield,utla,2020-12-13,8
E09000002,Barking and Dagenham,utla,2020-12-13,2
E09000005,Brent,utla,2020-12-13,37
E09000011,Greenwich,utla,2020-12-13,17
E09000030,Tower Hamlets,utla,2020-12-13,17
E10000031,Warwickshire,utla,2020-12-13,31
E06000008,Blackburn with Darwen,utla,2020-12-12,5
E06000039,Slough,utla,2020-12-12,5
E08000014,Sefton,utla,2020-12-12,77
E08000024,Sunderland,utla,2020-12-12,18
E08000025,Birmingham,utla,2020-12-12,88
E08000026,Coventry,utla,2020-12-12,10
E08000028,Sandwell,utla,2020-12-12,10
E08000036,Wakefield,utla,2020-12-12,8
E09000002,Barking and Dagenham,utla,2020-12-12,2
E09000005,Brent,utla,2020-12-12,37
E09000011,Greenwich,utla,2020-12-12,17
E09000030,Tower Hamlets,utla,2020-12-12,17
E10000031,Warwickshire,utla,2020-12-12,31
E06000008,Blackburn with Darwen,utla,2020-12-11,5
E06000039,Slough,utla,2020-12-11,5
E08000014,Sefton,utla,2020-12-11,77
E08000024,Sunderland,utla,2020-12-11,18
E08000025,Birmingham,utla,2020-12-11,88
E08000026,Coventry,utla,2020-12-11,10
E08000028,Sandwell,utla,2020-12-11,10
E08000036,Wakefield,utla,2020-12-11,8
E09000002,Barking and Dagenham,utla,2020-12-11,2
E09000005,Brent,utla,2020-12-11,37
E09000011,Greenwich,utla,2020-12-11,17
E09000030,Tower Hamlets,utla,2020-12-11,17
E10000031,Warwickshire,utla,2020-12-11,31
E06000008,Blackburn with Darwen,utla,2020-12-10,5
E06000039,Slough,utla,2020-12-10,5
E08000014,Sefton,utla,2020-12-10,76
E08000024,Sunderland,utla,2020-12-10,18
E08000025,Birmingham,utla,2020-12-10,86
E08000026,Coventry,utla,2020-12-10,10
E08000028,Sandwell,utla,2020-12-10,10
E08000036,Wakefield,utla,2020-12-10,8
E09000002,Barking and Dagenham,utla,2020-12-10,2
E09000005,Brent,utla,2020-12-10,37
E09000011,Greenwich,utla,2020-12-10,17
E09000030,Tower Hamlets,utla,2020-12-10,17
E10000031,Warwickshire,utla,2020-12-10,31
E06000008,Blackburn with Darwen,utla,2020-12-09,4
E06000039,Slough,utla,2020-12-09,5
E08000014,Sefton,utla,2020-12-09,75
E08000024,Sunderland,utla,2020-12-09,16
E08000025,Birmingham,utla,2020-12-09,85
E08000026,Coventry,utla,2020-12-09,9
E08000028,Sandwell,utla,2020-12-09,10
E08000036,Wakefield,utla,2020-12-09,8
E09000002,Barking and Dagenham,utla,2020-12-09,2
E09000005,Brent,utla,2020-12-09,37
E09000011,Greenwich,utla,2020-12-09,17
E09000030,Tower Hamlets,utla,2020-12-09,17
E10000031,Warwickshire,utla,2020-12-09,31
E06000008,Blackburn with Darwen,utla,2020-12-08,3
E06000039,Slough,utla,2020-12-08,5
E08000014,Sefton,utla,2020-12-08,75
E08000024,Sunderland,utla,2020-12-08,16
E08000025,Birmingham,utla,2020-12-08,82
E08000026,Coventry,utla,2020-12-08,8
E08000028,Sandwell,utla,2020-12-08,10
E08000036,Wakefield,utla,2020-12-08,8
E09000002,Barking and Dagenham,utla,2020-12-08,2
E09000005,Brent,utla,2020-12-08,37
E09000011,Greenwich,utla,2020-12-08,17
E09000030,Tower Hamlets,utla,2020-12-08,17
E10000031,Warwickshire,utla,2020-12-08,30
E06000001,Hartlepool,utla,2021-12-28,63807
E06000010,"Kingston upon Hull, City of",utla,2021-12-28,170119
E06000017,Rutland,utla,2021-12-28,31230
E06000046,Isle of Wight,utla,2021-12-28,105470
E06000052,Cornwall and Isles of Scilly,utla,2021-12-28,428380
E08000010,Wigan,utla,2021-12-28,226811
E09000006,Bromley,utla,2021-12-28,229587
E09000015,Harrow,utla,2021-12-28,170616
E09000023,Lewisham,utla,2021-12-28,181217
E10000030,Surrey,utla,2021-12-28,876872
S12000023,Orkney Islands,utla,2021-12-28,17173
S12000041,Angus,utla,2021-12-28,88133
E06000001,Hartlepool,utla,2021-12-27,63790
E06000010,"Kingston upon Hull, City of",utla,2021-12-27,169932
E06000017,Rutland,utla,2021-12-27,31221
E06000046,Isle of Wight,utla,2021-12-27,105411
E06000052,Cornwall and Isles of Scilly,utla,2021-12-27,428225
E08000010,Wigan,utla,2021-12-27,226745
E09000006,Bromley,utla,2021-12-27,229437
E09000015,Harrow,utla,2021-12-27,170503
E09000023,Lewisham,utla,2021-12-27,181062
E10000030,Surrey,utla,2021-12-27,876129
S12000023,Orkney Islands,utla,2021-12-27,17169
S12000041,Angus,utla,2021-12-27,88107
E06000001,Hartlepool,utla,2021-12-26,63768
E06000010,"Kingston upon Hull, City of",utla,2021-12-26,169854
E06000017,Rutland,utla,2021-12-26,31216
E06000046,Isle of Wight,utla,2021-12-26,105401
E06000052,Cornwall and Isles of Scilly,utla,2021-12-26,428121
E08000010,Wigan,utla,2021-12-26,226705
E09000006,Bromley,utla,2021-12-26,229343
E09000015,Harrow,utla,2021-12-26,170412
E09000023,Lewisham,utla,2021-12-26,180984
E10000030,Surrey,utla,2021-12-26,875599
S12000023,Orkney Islands,utla,2021-12-26,17167
S12000041,Angus,utla,2021-12-26,88090
E06000001,Hartlepool,utla,2021-12-25,63768
E06000010,"Kingston upon Hull, City of",utla,2021-12-25,169842
E06000017,Rutland,utla,2021-12-25,31215
E06000046,Isle of Wight,utla,2021-12-25,105401
E06000052,Cornwall and Isles of Scilly,utla,2021-12-25,428118
E08000010,Wigan,utla,2021-12-25,226700
E09000006,Bromley,utla,2021-12-25,229343
E09000015,Harrow,utla,2021-12-25,170368
E09000023,Lewisham,utla,2021-12-25,180976
E10000030,Surrey,utla,2021-12-25,875584
S12000023,Orkney Islands,utla,2021-12-25,17167
S12000041,Angus,utla,2021-12-25,88090
E06000001,Hartlepool,utla,2021-12-24,63768
E06000010,"Kingston upon Hull, City of",utla,2021-12-24,169842
E06000017,Rutland,utla,2021-12-24,31215
E06000046,Isle of Wight,utla,2021-12-24,105401
E06000052,Cornwall and Isles of Scilly,utla,2021-12-24,428118
E08000010,Wigan,utla,2021-12-24,226700
E09000006,Bromley,utla,2021-12-24,229343
E09000015,Harrow,utla,2021-12-24,170360
E09000023,Lewisham,utla,2021-12-24,180968
E10000030,Surrey,utla,2021-12-24,875579
S12000023,Orkney Islands,utla,2021-12-24,17167
S12000041,Angus,utla,2021-12-24,88090
E06000001,Hartlepool,utla,2021-12-23,63763
E06000010,"Kingston upon Hull, City of",utla,2021-12-23,169767
E06000017,Rutland,utla,2021-12-23,31202
E06000046,Isle of Wight,utla,2021-12-23,105377
E06000052,Cornwall and Isles of Scilly,utla,2021-12-23,428051
E08000010,Wigan,utla,2021-12-23,226667
E09000006,Bromley,utla,2021-12-23,229303
E09000015,Harrow,utla,2021-12-23,170271
E09000023,Lewisham,utla,2021-12-23,180914
E10000030,Surrey,utla,2021-12-23,875371
S12000023,Orkney Islands,utla,2021-12-23,17166
S12000041,Angus,utla,2021-12-23,88070
E06000001,Hartlepool,utla,2021-12-22,63736
E06000010,"Kingston upon Hull, City of",utla,2021-12-22,169608
E06000017,Rutland,utla,2021-12-22,31185
E06000046,Isle of Wight,utla,2021-12-22,105309
E06000052,Cornwall and Isles of Scilly,utla,2021-12-22,427766
E08000010,Wigan,utla,2021-12-22,226495
E09000006,Bromley,utla,2021-12-22,229055
E09000015,Harrow,utla,2021-12-22,170143
E09000023,Lewisham,utla,2021-12-22,180740
E10000030,Surrey,utla,2021-12-22,874605
S12000023,Orkney Islands,utla,2021-12-22,17147
S12000041,Angus,utla,2021-12-22,88029
E06000001,Hartlepool,utla,2021-12-21,63631
E06000010,"Kingston upon Hull, City of",utla,2021-12-21,169421
E06000017,Rutland,utla,2021-12-21,31139
E06000046,Isle of Wight,utla,2021-12-21,105242
E06000052,Cornwall and Isles of Scilly,utla,2021-12-21,427356
E08000010,Wigan,utla,2021-12-21,226284
E09000006,Bromley,utla,2021-12-21,228797
E09000015,Harrow,utla,2021-12-21,169973
E09000023,Lewisham,utla,2021-12-21,180499
E10000030,Surrey,utla,2021-12-21,873731
S12000023,Orkney Islands,utla,2021-12-21,17138
S12000041,Angus,utla,2021-12-21,87987
E06000001,Hartlepool,utla,2021-12-20,63589
E06000010,"Kingston upon Hull, City of",utla,2021-12-20,169105
E06000017,Rutland,utla,2021-12-20,31089
E06000046,Isle of Wight,utla,2021-12-20,105150
E06000052,Cornwall and Isles of Scilly,utla,2021-12-20,427020
E08000010,Wigan,utla,2021-12-20,226041
E09000006,Bromley,utla,2021-12-20,228590
E09000015,Harrow,utla,2021-12-20,169782
E09000023,Lewisham,utla,2021-12-20,180282
E10000030,Surrey,utla,2021-12-20,872904
S12000023,Orkney Islands,utla,2021-12-20,17133
S12000041,Angus,utla,2021-12-20,87947
E06000001,Hartlepool,utla,2021-12-19,63537
E06000010,"Kingston upon Hull, City of",utla,2021-12-19,168793
E06000017,Rutland,utla,2021-12-19,31044
E06000046,Isle of Wight,utla,2021-12-19,105052
E06000052,Cornwall and Isles of Scilly,utla,2021-12-19,426603
E08000010,Wigan,utla,2021-12-19,225793
E09000006,Bromley,utla,2021-12-19,228335
E09000015,Harrow,utla,2021-12-19,169595
E09000023,Lewisham,utla,2021-12-19,180061
E10000030,Surrey,utla,2021-12-19,872116
S12000023,Orkney Islands,utla,2021-12-19,17126
S12000041,Angus,utla,2021-12-19,87897
E06000001,Hartlepool,utla,2021-12-18,63500
E06000010,"Kingston upon Hull, City of",utla,2021-12-18,168590
E06000017,Rutland,utla,2021-12-18,31025
E06000046,Isle of Wight,utla,2021-12-18,105017
E06000052,Cornwall and Isles of Scilly,utla,2021-12-18,426240
E08000010,Wigan,utla,2021-12-18,225626
E09000006,Bromley,utla,2021-12-18,228165
E09000015,Harrow,utla,2021-12-18,169442
E09000023,Lewisham,utla,2021-12-18,179953
E10000030,Surrey,utla,2021-12-18,871313
S12000023,Orkney Islands,utla,2021-12-18,17124
S12000041,Angus,utla,2021-12-18,87852
E06000001,Hartlepool,utla,2021-12-17,63382
E06000010,"Kingston upon Hull, City of",utla,2021-12-17,168362
E06000017,Rutland,utla,2021-12-17,30994
E06000046,Isle of Wight,utla,2021-12-17,104912
E06000052,Cornwall and Isles of Scilly,utla,2021-12-17,425876
E08000010,Wigan,utla,2021-12-17,225453
E09000006,Bromley,utla,2021-12-17,227963
E09000015,Harrow,utla,2021-12-17,169240
E09000023,Lewisham,utla,2021-12-17,179710
E10000030,Surrey,utla,2021-12-17,870553
S12000023,Orkney Islands,utla,2021-12-17,17117
S12000041,Angus,utla,2021-12-17,87820
E06000001,Hartlepool,utla,2021-12-16,63345
E06000010,"Kingston upon Hull, City of",utla,2021-12-16,168185
E06000017,Rutland,utla,2021-12-16,30972
E06000046,Isle of Wight,utla,2021-12-16,104752
E06000052,Cornwall and Isles of Scilly,utla,2021-12-16,425471
E08000010,Wigan,utla,2021-12-16,225245
E09000006,Bromley,utla,2021-12-16,227814
E09000015,Harrow,utla,2021-12-16,169060
E09000023,Lewisham,utla,2021-12-16,179558
E10000030,Surrey,utla,2021-12-16,869796
S12000023,Orkney Islands,utla,2021-12-16,17107
S12000041,Angus,utla,2021-12-16,87765
E06000001,Hartlepool,utla,2021-12-15,63258
E06000010,"Kingston upon Hull, City of",utla,2021-12-15,167994
E06000017,Rutland,utla,2021-12-15,30958
E06000046,Isle of Wight,utla,2021-12-15,104643
E06000052,Cornwall and Isles of Scilly,utla,2021-12-15,424982
E08000010,Wigan,utla,2021-12-15,225000
E09000006,Bromley,utla,2021-12-15,227641
E09000015,Harrow,utla,2021-12-15,168920
E09000023,Lewisham,utla,2021-12-15,179340
E10000030,Surrey,utla,2021-12-15,869218
S12000023,Orkney Islands,utla,2021-12-15,17103
S12000041,Angus,utla,2021-12-15,87724
E06000001,Hartlepool,utla,2021-12-14,63218
E06000010,"Kingston upon Hull, City of",utla,2021-12-14,167851
E06000017,Rutland,utla,2021-12-14,30942
E06000046,Isle of Wight,utla,2021-12-14,104447
E06000052,Cornwall and Isles of Scilly,utla,2021-12-14,424572
E08000010,Wigan,utla,2021-12-14,224841
E09000006,Bromley,utla,2021-12-14,227468
E09000015,Harrow,utla,2021-12-14,168803
E09000023,Lewisham,utla,2021-12-14,179180
E10000030,Surrey,utla,2021-12-14,868644
S12000023,Orkney Islands,utla,2021-12-14,16999
S12000041,Angus,utla,2021-12-14,87678
E06000001,Hartlepool,utla,2021-12-13,63179
E06000010,"Kingston upon Hull, City of",utla,2021-12-13,167702
E06000017,Rutland,utla,2021-12-13,30919
E06000046,Isle of Wight,utla,2021-12-13,104400
E06000052,Cornwall and Isles of Scilly,utla,2021-12-13,424265
E08000010,Wigan,utla,2021-12-13,224688
E09000006,Bromley,utla,2021-12-13,227357
E09000015,Harrow,utla,2021-12-13,168677
E09000023,Lewisham,utla,2021-12-13,179029
E10000030,Surrey,utla,2021-12-13,868107
S12000023,Orkney Islands,utla,2021-12-13,16878
S12000041,Angus,utla,2021-12-13,87622
E06000001,Hartlepool,utla,2021-12-12,63159
E06000010,"Kingston upon Hull, City of",utla,2021-12-12,167538
E06000017,Rutland,utla,2021-12-12,30894
E06000046,Isle of Wight,utla,2021-12-12,104357
E06000052,Cornwall and Isles of Scilly,utla,2021-12-12,424030
E08000010,Wigan,utla,2021-12-12,224485
E09000006,Bromley,utla,2021-12-12,227261
E09000015,Harrow,utla,2021-12-12,168569
E09000023,Lewisham,utla,2021-12-12,178879
E10000030,Surrey,utla,2021-12-12,867650
S12000023,Orkney Islands,utla,2021-12-12,16872
S12000041,Angus,utla,2021-12-12,87578
E06000001,Hartlepool,utla,2021-12-11,63130
E06000010,"Kingston upon Hull, City of",utla,2021-12-11,167312
E06000017,Rutland,utla,2021-12-11,30847
E06000046,Isle of Wight,utla,2021-12-11,104329
E06000052,Cornwall and Isles of Scilly,utla,2021-12-11,423806
E08000010,Wigan,utla,2021-12-11,224348
E09000006,Bromley,utla,2021-12-11,227154
E09000015,Harrow,utla,2021-12-11,168425
E09000023,Lewisham,utla,2021-12-11,178812
E10000030,Surrey,utla,2021-12-11,867078
S12000023,Orkney Islands,utla,2021-12-11,16872
S12000041,Angus,utla,2021-12-11,87539
E06000001,Hartlepool,utla,2021-12-10,63003
E06000010,"Kingston upon Hull, City of",utla,2021-12-10,167245
E06000017,Rutland,utla,2021-12-10,30830
E06000046,Isle of Wight,utla,2021-12-10,104217
E06000052,Cornwall and Isles of Scilly,utla,2021-12-10,423480
E08000010,Wigan,utla,2021-12-10,224172
E09000006,Bromley,utla,2021-12-10,226936
E09000015,Harrow,utla,2021-12-10,168218
E09000023,Lewisham,utla,2021-12-10,178605
E10000030,Surrey,utla,2021-12-10,866231
S12000023,Orkney Islands,utla,2021-12-10,16872
S12000041,Angus,utla,2021-12-10,87488
E06000001,Hartlepool,utla,2021-12-09,62987
E06000010,"Kingston upon Hull, City of",utla,2021-12-09,166981
E06000017,Rutland,utla,2021-12-09,30806
E06000046,Isle of Wight,utla,2021-12-09,104108
E06000052,Cornwall and Isles of Scilly,utla,2021-12-09,423289
E08000010,Wigan,utla,2021-12-09,224068
E09000006,Bromley,utla,2021-12-09,226790
E09000015,Harrow,utla,2021-12-09,168067
E09000023,Lewisham,utla,2021-12-09,178436
E10000030,Surrey,utla,2021-12-09,865621
S12000023,Orkney Islands,utla,2021-12-09,16871
S12000041,Angus,utla,2021-12-09,87454
E06000001,Hartlepool,utla,2021-12-08,62977
E06000010,"Kingston upon Hull, City of",utla,2021-12-08,166835
E06000017,Rutland,utla,2021-12-08,30786
E06000046,Isle of Wight,utla,2021-12-08,104086
E06000052,Cornwall and Isles of Scilly,utla,2021-12-08,423063
E08000010,Wigan,utla,2021-12-08,223929
E09000006,Bromley,utla,2021-12-08,226608
E09000015,Harrow,utla,2021-12-08,167961
E09000023,Lewisham,utla,2021-12-08,178298
E10000030,Surrey,utla,2021-12-08,864934
S12000023,Orkney Islands,utla,2021-12-08,16871
S12000041,Angus,utla,2021-12-08,87431
E06000001,Hartlepool,utla,2021-12-07,62867
E06000010,"Kingston upon Hull, City of",utla,2021-12-07,166683
E06000017,Rutland,utla,2021-12-07,30758
E06000046,Isle of Wight,utla,2021-12-07,104031
E06000052,Cornwall and Isles of Scilly,utla,2021-12-07,422800
E08000010,Wigan,utla,2021-12-07,223749
E09000006,Bromley,utla,2021-12-07,226450
E09000015,Harrow,utla,2021-12-07,167862
E09000023,Lewisham,utla,2021-12-07,178167
E10000030,Surrey,utla,2021-12-07,864356
S12000023,Orkney Islands,utla,2021-12-07,16870
S12000041,Angus,utla,2021-12-07,87406
E06000001,Hartlepool,utla,2021-12-06,62850
E06000010,"Kingston upon Hull, City of",utla,2021-12-06,166593
E06000017,Rutland,utla,2021-12-06,30748
E06000046,Isle of Wight,utla,2021-12-06,103980
E06000052,Cornwall and Isles of Scilly,utla,2021-12-06,422662
E08000010,Wigan,utla,2021-12-06,223581
E09000006,Bromley,utla,2021-12-06,226345
E09000015,Harrow,utla,2021-12-06,167760
E09000023,Lewisham,utla,2021-12-06,178056
E10000030,Surrey,utla,2021-12-06,863887
S12000023,Orkney Islands,utla,2021-12-06,16868
S12000041,Angus,utla,2021-12-06,87382
E06000001,Hartlepool,utla,2021-12-05,62833
E06000010,"Kingston upon Hull, City of",utla,2021-12-05,166423
E06000017,Rutland,utla,2021-12-05,30731
E06000046,Isle of Wight,utla,2021-12-05,103948
E06000052,Cornwall and Isles of Scilly,utla,2021-12-05,422534
E08000010,Wigan,utla,2021-12-05,223429
E09000006,Bromley,utla,2021-12-05,226208
E09000015,Harrow,utla,2021-12-05,167643
E09000023,Lewisham,utla,2021-12-05,177917
